,brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
1575,Kia, Տեղադրված է՝  01.08.2018, ID: 1769493,Optima ,3 936 000 ֏,2010,"17""",Այլ գույն,5,Սեդան,200,Ձախ,4,,Բենզին,2.4,Բեժ,158000 կմ,Ավտոմատ,Առջևի
1576,Mitsubishi, Տեղադրված է՝  01.08.2018, ID: 1769436,Montero ,4 000 000 ֏,2003,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,139000 մղոն,Ավտոմատ,
1577,Jeep, Տեղադրված է՝  01.08.2018, ID: 1769400,Grand Cherokee ,3 270 000 ֏,2004,,Սև,,Ամենագնաց,,Ձախ,,Laredo 4.0,Գազ,,,138000 մղոն,Ավտոմատ,
1578,Land Rover, Տեղադրված է՝  01.08.2018, ID: 1769286,Range Rover Sport ,6 960 000 ֏,2006,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,190000 կմ,Ավտոմատ,
1579,Mitsubishi, Տեղադրված է՝  01.08.2018, ID: 1769175,Airtrek ,4 800 $,2004,,Սպիտակ,,Ամենագնաց,,Աջ,,,Գազ,,,85000 կմ,Ավտոմատ,
1580,Kia, Տեղադրված է՝  01.08.2018, ID: 1769106,Optima ,7 700 $,2015,,Սև,,Սեդան,,Ձախ,,Restaling 08.07.2015 tiv,Բենզին,,,34222 մղոն,Ավտոմատ,
1581,Mazda, Տեղադրված է՝  31.07.2018, ID: 1769030,626 ,2 112 000 ֏,2002,"15""",Արծաթագույն,4,Սեդան,135,Ձախ,4,2.0L L4 DOHC 16V,Գազ,2.0,Մոխրագույն,140000 մղոն,Ավտոմատ,Առջևի
1582,Mitsubishi, Տեղադրված է՝  31.07.2018, ID: 1769005,Pajero Pinin (IO) ,1 536 000 ֏,2000,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,145000 կմ,Ավտոմատ,
1583,Kia, Տեղադրված է՝  31.07.2018, ID: 1768998,Sorento ,10 900 $,2011,,Սև,,Ամենագնաց,,Ձախ,,Kia,Բենզին,,,85000 մղոն,Ավտոմատ,
1584,Lexus, Տեղադրված է՝  31.07.2018, ID: 1768943,GS 300 ,9 500 $,2005,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,185000 կմ,Ավտոմատ,
1585,Jeep, Տեղադրված է՝  31.07.2018, ID: 1768721,Grand Cherokee ,1 104 000 ֏,2000,,Կապույտ,,Ամենագնաց,,Ձախ,,Laredo 4x4,Բենզին,,,220000 կմ,Ավտոմատ,
1586,Jeep, Տեղադրված է՝  31.07.2018, ID: 1768687,Wrangler ,11 040 000 ֏,2011,,Բեժ,2,Ամենագնաց,,Ձախ,6,Coupe UNLIMITED SAHARA 3.8,Բենզին,3.8,Շագանակագույն,25000 կմ,Ավտոմատ,Լիաքարշակ
1587,Kia, Տեղադրված է՝  31.07.2018, ID: 1768660,Optima ,9 200 $,2012,"17""",Արծաթագույն,5,Սեդան,200,Ձախ,4,EX 2.4 GDI,Բենզին,2.4,Սպիտակ,41000 մղոն,Ավտոմատ,Առջևի
1588,Mitsubishi, Տեղադրված է՝  31.07.2018, ID: 1768627,Montero ,5 800 $,2000,,Սև,5,Ամենագնաց,,Ձախ,6,XLS,Գազ,3.5,,238135 կմ,Ավտոմատ,Լիաքարշակ
1589,Mitsubishi, Տեղադրված է՝  31.07.2018, ID: 1768505,Pajero ,9 800 $,2005,,Ոսկեգույն,,Ամենագնաց,,Ձախ,,3.0 V6,Գազ,,,148000 կմ,Ավտոմատ,
1590,Land Rover, Տեղադրված է՝  31.07.2018, ID: 1768401,Range Rover ,7 000 000 ֏,2005,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,,Բենզին,,,145000 կմ,Ավտոմատ,
1591,Land Rover, Տեղադրված է՝  31.07.2018, ID: 1768393,Range Rover Sport ,5 000 000 ֏,2006,,Կապույտ,,Ունիվերսալ,,Ձախ,,,Բենզին,,,184000 կմ,Ավտոմատ,
1592,Kia, Տեղադրված է՝  31.07.2018, ID: 1768251,Forte ,6 900 $,2012,"15""",Սև,5,Սեդան,156,Ձախ,4,EX,Բենզին,2.0,Սև,79000 մղոն,Ավտոմատ,Առջևի
1593,Mitsubishi, Տեղադրված է՝  31.07.2018, ID: 1768140,Montero ,3 504 000 ֏,2001,"16""",Բեժ,5,Ամենագնաց,198,Ձախ,,,Գազ,3.5,Բեժ,156000 մղոն,Ավտոմատ,Լիաքարշակ
1594,Kia, Տեղադրված է՝  30.07.2018, ID: 1767963,Sorento ,6 700 $,2006,,Մոխրագույն,,Ամենագնաց,,Ձախ,,Reystayling,Բենզին,3.8,,130000 մղոն,Ավտոմատ,
1595,Kia, Տեղադրված է՝  30.07.2018, ID: 1767940,Rio ,5 800 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,1.4,Բենզին,,,150000 կմ,Մեխանիկական,
1596,Kia, Տեղադրված է՝  30.07.2018, ID: 1767939,Rio ,5 800 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,1.4,Բենզին,,,150000 կմ,Մեխանիկական,
1597,Kia, Տեղադրված է՝  30.07.2018, ID: 1767893,Sorento ,7 200 000 ֏,2012,"18""",Սև,5,Ամենագնաց,277,Ձախ,16,Sorento3.5,Բենզին,3.5,Սև,104000 կմ,Ավտոմատ,Լիաքարշակ
1598,Mazda, Տեղադրված է՝  30.07.2018, ID: 1767860,2 ,6 300 $,2012,,Սև,,Հետչբեք,,Ձախ,,,Բենզին,,,80000 կմ,Ավտոմատ,
1599,Lexus, Տեղադրված է՝  30.07.2018, ID: 1767646,IS 250 ,3 696 000 ֏,2007,,Մոխրագույն,,Սեդան,,Ձախ,,IS 250,Բենզին,,,137000 կմ,Ավտոմատ,
1600,Lexus, Տեղադրված է՝  30.07.2018, ID: 1767645,IS 250 ,3 696 000 ֏,2007,,Մոխրագույն,,Սեդան,,Ձախ,,IS 250,Բենզին,,,137000 կմ,Ավտոմատ,
1601,Lexus, Տեղադրված է՝  30.07.2018, ID: 1767643,IS 250 ,3 696 000 ֏,2007,,Մոխրագույն,,Սեդան,,Ձախ,,IS 250,Բենզին,,,137000 կմ,Ավտոմատ,
1602,Lexus, Տեղադրված է՝  30.07.2018, ID: 1767632,IS 250 ,4 800 000 ֏,2007,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,126000 մղոն,Ավտոմատ,
1603,Lexus, Տեղադրված է՝  30.07.2018, ID: 1767617,GX 470 ,13 800 $,2004,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,178000 մղոն,Ավտոմատ,
1604,Mitsubishi, Տեղադրված է՝  30.07.2018, ID: 1767615,Colt ,3 500 $,2006,"14""",Սպիտակ,4,Ունիվերսալ,102,Փոխված աջից ձախ,4,"Colt Plus,relax edition",Բենզին,1.5,Բեժ,74000 կմ,Ավտոմատ,Լիաքարշակ
1605,Kia, Տեղադրված է՝  30.07.2018, ID: 1767201,Sorento ,6 000 $,2009,,Մոխրագույն,,Ամենագնաց,,Ձախ,6,,Բենզին,3.3,Մոխրագույն,159919 կմ,Ավտոմատ,Լիաքարշակ
1606,Lexus, Տեղադրված է՝  30.07.2018, ID: 1767057,RX 300 ,6 700 $,2001,,Այլ գույն,,Ամենագնաց,,Ձախ,,3,Բենզին,,,138000 մղոն,Ավտոմատ,
1607,Jeep, Տեղադրված է՝  30.07.2018, ID: 1766982,Grand Cherokee ,5 000 $,2004,,Սև,,Ամենագնաց,,Ձախ,,4.7 mator,Գազ,,,130000 կմ,Ավտոմատ,
1608,Lexus, Տեղադրված է՝  29.07.2018, ID: 1766978,RX 300 ,6 600 $,2001,,Սպիտակ,5,Ամենագնաց,,Ձախ,,,Գազ,,Բեժ,180 կմ,Ավտոմատ,
1609,Kia, Տեղադրված է՝  29.07.2018, ID: 1766888,Optima ,10 300 $,2013,,Սև,,Սեդան,,Ձախ,,"2,4 GDI",Բենզին,,,65000 կմ,Ավտոմատ,
1610,Kia, Տեղադրված է՝  29.07.2018, ID: 1766870,Forte ,7 700 $,2011,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,63000 կմ,Ավտոմատ,
1611,Mitsubishi, Տեղադրված է՝  29.07.2018, ID: 1766787,Grandis ,4 500 $,2004,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Բենզին,,,90460 կմ,Ավտոմատ,
1612,Lexus, Տեղադրված է՝  29.07.2018, ID: 1766773,RX 330 ,4 080 000 ֏,2004,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,210000 կմ,Ավտոմատ,
1613,Mitsubishi, Տեղադրված է՝  29.07.2018, ID: 1766441,Grandis ,1 680 000 ֏,2003,,Սպիտակ,,Ունիվերսալ,,Աջ,,,Բենզին,,,120000 կմ,Ավտոմատ,
1614,Land Rover, Տեղադրված է՝  29.07.2018, ID: 1766307,Range Rover Sport ,58 000 $,2013,,Սպիտակ,,Ամենագնաց,,Ձախ,6,,Բենզին,3.0,,74000 կմ,Ավտոմատ,
1615,Kia, Տեղադրված է՝  28.07.2018, ID: 1766286,Sorento ,5 900 $,2006,,Այլ գույն,,Ամենագնաց,,Ձախ,,3.5,Գազ,,,135000 մղոն,Ավտոմատ,
1616,Land Rover, Տեղադրված է՝  28.07.2018, ID: 1766226,Discovery ,3 900 $,2001,,Կապույտ,,Ամենագնաց,,Ձախ,,,Գազ,,,170000 կմ,Ավտոմատ,
1617,Lexus, Տեղադրված է՝  28.07.2018, ID: 1766209,RX 350 ,8 640 000 ֏,2010,,Այլ գույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,92000 կմ,Ավտոմատ,
1618,Lexus, Տեղադրված է՝  28.07.2018, ID: 1766192,LS 460 ,19 300 $,2007,,Սև,,Սեդան,,Ձախ,,Lexus ls 460,Բենզին,,,132000 մղոն,Ավտոմատ,
1619,Lexus, Տեղադրված է՝  28.07.2018, ID: 1766184,IS 250 ,9 200 $,2007,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,115000 մղոն,Ավտոմատ,
1620,Kia, Տեղադրված է՝  28.07.2018, ID: 1765943,Rio ,6 400 $,2012,"15""",Սպիտակ,4,Սեդան,,Ձախ,4,,Բենզին,1.6,Մոխրագույն,89000 մղոն,Ավտոմատ,Առջևի
1621,Mitsubishi, Տեղադրված է՝  28.07.2018, ID: 1765810,Grandis ,5 400 $,2006,"17""",Արծաթագույն,5,Ունիվերսալ,165,Աջ,4,SPORT GEEAR,Գազ,2.4,Սև,84000 կմ,Ավտոմատ,Առջևի
1622,Kia, Տեղադրված է՝  28.07.2018, ID: 1765769,Rio ,768 000 ֏,2003,"14""",Արծաթագույն,5,Հետչբեք,98,Ձախ,16,,Գազ,1.5,Մոխրագույն,210000 կմ,Մեխանիկական,Առջևի
1623,Mitsubishi, Տեղադրված է՝  28.07.2018, ID: 1765669,Pajero ,5 000 $,2000,,Կապույտ,,Ամենագնաց,,Ձախ,,,Բենզին,,,220000 կմ,Ավտոմատ,
1624,Jeep, Տեղադրված է՝  28.07.2018, ID: 1765618,Grand Cherokee ,6 500 $,2003,,Այլ գույն,,Ամենագնաց,,Ձախ,,,Գազ,,,130000 կմ,Ավտոմատ,
1625,Land Rover, Տեղադրված է՝  27.07.2018, ID: 1765493,Range Rover Sport ,15 000 $,2007,,Սև,,Ամենագնաց,299,Ձախ,8,4.4 299 Diauj,Բենզին,4.4,,159000 մղոն,Ավտոմատ,Լիաքարշակ
1626,Lexus, Տեղադրված է՝  27.07.2018, ID: 1765454,GX 470 ,15 000 $,2005,"17""",Սև,5,Ամենագնաց,,Ձախ,8,,Գազ,4.7,Բեժ,146000 մղոն,Ավտոմատ,Լիաքարշակ
1627,Kia, Տեղադրված է՝  27.07.2018, ID: 1765342,Optima ,8 700 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,Gdi,Բենզին,,,67000 մղոն,Ավտոմատ,
1628,Land Rover, Տեղադրված է՝  27.07.2018, ID: 1765336,Range Rover Sport ,58 000 $,2013,,Սպիտակ,,Ունիվերսալ,,Ձախ,,SVR,Բենզին,,,105000 կմ,Ավտոմատ,
1629,Mazda, Տեղադրված է՝  27.07.2018, ID: 1765282,Tribute ,5 500 $,2003,"15""",Մոխրագույն,5,Ամենագնաց,205,Ձախ,6,tribute,Գազ,3.0,Մոխրագույն,188703 կմ,Ավտոմատ,Լիաքարշակ
1630,Lexus, Տեղադրված է՝  27.07.2018, ID: 1765191,IS 250 ,13 000 $,2010,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,97000 կմ,Ավտոմատ,
1631,Mazda, Տեղադրված է՝  27.07.2018, ID: 1765181,6 ,12 497 $,2013,"19""",Կարմիր,4,Սեդան,,Ձախ,6,2.5,Բենզին,2.5,Սև,75000 կմ,Ավտոմատ,Առջևի
1632,Kia, Տեղադրված է՝  27.07.2018, ID: 1765166,Sorento ,8 000 $,2007,,Սև,,Ամենագնաց,,Ձախ,,EX 3.8L,Բենզին,,,130000 կմ,Ավտոմատ,
1633,Lexus, Տեղադրված է՝  27.07.2018, ID: 1765129,LX 470 ,18 100 $,2004,"18""",Մոխրագույն,5,Ամենագնաց,238,Ձախ,8,,Բենզին,4.7,Բեժ,148200 մղոն,Ավտոմատ,Լիաքարշակ
1634,Mitsubishi, Տեղադրված է՝  27.07.2018, ID: 1764853,Colt ,1 248 000 ֏,2005,,Սպիտակ,,Հետչբեք,92,Աջ,,,Բենզին,1.3,Մոխրագույն,70312 կմ,Ավտոմատ,
1635,Mitsubishi, Տեղադրված է՝  27.07.2018, ID: 1764719,Grandis ,6 500 $,2008,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Աջ,,4*4,Բենզին,,,111000 կմ,Ավտոմատ,
1636,Mazda, Տեղադրված է՝  27.07.2018, ID: 1764673,6 ,6 800 $,2008,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,172000 կմ,Ավտոմատ,
1637,Mitsubishi, Տեղադրված է՝  27.07.2018, ID: 1764663,Pajero ,10 900 $,2007,,Սև,,Կուպե,,Ձախ,,,Գազ,,,150000 կմ,Ավտոմատ,
1638,Lexus, Տեղադրված է՝  27.07.2018, ID: 1764647,IS 250 ,5 040 000 ֏,2007,,Սև,,Սեդան,,Ձախ,,is 250 awd 2.5 v6,Բենզին,,,85692 մղոն,Ավտոմատ,
1639,Kia, Տեղադրված է՝  26.07.2018, ID: 1764626,Forte Coupe ,7 300 $,2009,"16""",Բալագույն,3,Կուպե,156,Ձախ,4,2.0,Բենզին,2.0,,52000 մղոն,Ավտոմատ,Առջևի
1640,Kia, Տեղադրված է՝  26.07.2018, ID: 1764586,Optima ,11 900 $,2015,,Սպիտակ,,Սեդան,,Ձախ,,anteri,Բենզին,,,52000 մղոն,Ավտոմատ,
1641,Lexus, Տեղադրված է՝  26.07.2018, ID: 1764545,GX 470 ,14 300 $,2003,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,110000 մղոն,Ավտոմատ,
1642,Lexus, Տեղադրված է՝  26.07.2018, ID: 1764451,GX 470 ,12 000 $,2004,"17""",Կապույտ,4,Ամենագնաց,235,Ձախ,8,,Բենզին,4.7,Բեժ,117000 մղոն,Ավտոմատ,Լիաքարշակ
1643,Land Rover, Տեղադրված է՝  26.07.2018, ID: 1764268,Range Rover ,11 500 $,2004,,Սև,,Ամենագնաց,,Ձախ,,m62b4.4tu,Գազ,,,105000 մղոն,Ավտոմատ,
1644,Jeep, Տեղադրված է՝  26.07.2018, ID: 1764189,Grand Cherokee ,3 552 000 ֏,2005,,Արծաթագույն,,Ամենագնաց,,Ձախ,,3.7,Գազ,,,265000 կմ,Ավտոմատ,
1645,Jeep, Տեղադրված է՝  26.07.2018, ID: 1764188,Grand Cherokee ,3 552 000 ֏,2005,,Արծաթագույն,,Ամենագնաց,,Ձախ,,3.7,Գազ,,,265000 կմ,Ավտոմատ,
1646,Mitsubishi, Տեղադրված է՝  26.07.2018, ID: 1763864,Colt ,1 272 000 ֏,2004,"14""",Արծաթագույն,5,Հետչբեք,95,Աջ,,,Բենզին,1.3,Այլ գույն,135000 կմ,Վարիատոր,Առջևի
1647,Land Rover, Տեղադրված է՝  26.07.2018, ID: 1763859,Range Rover Sport ,17 900 $,2007,,Սև,,Ամենագնաց,,Ձախ,,4.2 supercharger HTC,Գազ,,,102000 կմ,Ավտոմատ,
1648,Lexus, Տեղադրված է՝  26.07.2018, ID: 1763836,GX 470 ,13 000 $,2004,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,193000 մղոն,Ավտոմատ,
1649,Mazda, Տեղադրված է՝  26.07.2018, ID: 1763767,MPV ,5 700 $,2005,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,75000 կմ,Ավտոմատ,
1650,Mitsubishi, Տեղադրված է՝  25.07.2018, ID: 1763720,Grandis ,4 200 $,2003,"16""",Արծաթագույն,5,Մինիվեն / Միկրոավտոբուս,165,Աջ,4,full paket,Գազ,2.4,,130000 կմ,Ավտոմատ,Առջևի
1651,Kia, Տեղադրված է՝  25.07.2018, ID: 1763669,Sorento ,3 120 000 ֏,2007,,Մոխրագույն,,Ունիվերսալ,,Ձախ,,,Բենզին,,,160000 կմ,Ավտոմատ,
1652,Lexus, Տեղադրված է՝  25.07.2018, ID: 1763648,GX 470 ,8 400 000 ֏,2007,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,95000 մղոն,Ավտոմատ,
1653,Kia, Տեղադրված է՝  25.07.2018, ID: 1763476,Forte ,7 200 $,2009,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,124000 մղոն,Ավտոմատ,
1654,Lexus, Տեղադրված է՝  25.07.2018, ID: 1763366,GX 470 ,15 000 $,2005,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,142000 մղոն,Ավտոմատ,
1655,Lexus, Տեղադրված է՝  25.07.2018, ID: 1763364,GX 470 ,15 000 $,2005,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,142000 մղոն,Ավտոմատ,
1656,Kia, Տեղադրված է՝  25.07.2018, ID: 1763332,Forte ,7 500 $,2012,,Սև,4,Սեդան,156,Ձախ,,Sport,Բենզին,2.0,Սև,63526 մղոն,Ավտոմատ,Առջևի
1657,Kia, Տեղադրված է՝  25.07.2018, ID: 1763244,Optima ,12 000 $,2014,,Սև,,Սեդան,,Ձախ,,2.0,Բենզին,,,45000 կմ,Ավտոմատ,
1658,Mitsubishi, Տեղադրված է՝  25.07.2018, ID: 1763155,Pajero ,6 200 $,2002,,Սև,,Ամենագնաց,,Ձախ,,Sport,Գազ,,,200000 կմ,Ավտոմատ,
1659,Kia, Տեղադրված է՝  25.07.2018, ID: 1763097,Optima ,10 900 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,SX,Բենզին,,,100000 մղոն,Ավտոմատ,
1660,Kia, Տեղադրված է՝  25.07.2018, ID: 1763072,Forte ,7 200 $,2012,,Սպիտակ,4,Սեդան,156,Ձախ,,,Բենզին,2.0,Սև,8400 մղոն,Ավտոմատ,
1661,Lexus, Տեղադրված է՝  25.07.2018, ID: 1763060,RX 350 ,19 800 $,2010,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,105000 կմ,Ավտոմատ,
1662,Lexus, Տեղադրված է՝  25.07.2018, ID: 1763059,IS 250 ,6 528 000 ֏,2009,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,122386 կմ,Ավտոմատ,
1663,Land Rover, Տեղադրված է՝  25.07.2018, ID: 1762992,Range Rover ,94 500 $,2016,,Սև,5,Ամենագնաց,510,Ձախ,8,,Բենզին,5.0,Շագանակագույն,65000 կմ,Ավտոմատ,
1664,Kia, Տեղադրված է՝  25.07.2018, ID: 1762963,Ceed ,8 700 $,2013,,Սև,,Ունիվերսալ,,Ձախ,,Cee d sw jd,Բենզին,,,56000 կմ,Ավտոմատ,
1665,Mitsubishi, Տեղադրված է՝  25.07.2018, ID: 1762939,Airtrek ,1 680 000 ֏,2002,,Կապույտ,,Սեդան,,Աջ,,2.3,Գազ,,,120000 կմ,Ավտոմատ,
1666,Kia, Տեղադրված է՝  25.07.2018, ID: 1762813,Forte Coupe ,7 800 $,2011,,Կարմիր,2,Կուպե,,Ձախ,,,Բենզին,2.4,Սև,78450 մղոն,Ավտոմատ,Առջևի
1667,Lexus, Տեղադրված է՝  25.07.2018, ID: 1762695,RX 350 ,11 700 $,2007,,Այլ գույն,4,Ամենագնաց,,Ձախ,6,"ՇՏԱՊ,4x4,Նոր է բերված Ամերիկա",Բենզին,3.5,,103600 մղոն,Ավտոմատ,Լիաքարշակ
1668,Kia, Տեղադրված է՝  24.07.2018, ID: 1762667,Forte ,6 400 $,2012,,Սև,,Սեդան,,Ձախ,,2.0litr,Բենզին,,,70000 մղոն,Ավտոմատ,
1669,Jeep, Տեղադրված է՝  24.07.2018, ID: 1762590,Grand Cherokee ,4 320 000 ֏,2005,,Շագանակագույն,,Ամենագնաց,,Ձախ,,Laredo 4.7l,Գազ,,,230000 կմ,Ավտոմատ,
1670,Mitsubishi, Տեղադրված է՝  24.07.2018, ID: 1762492,Pajero ,16 000 $,2011,,Սև,,Ամենագնաց,,Ձախ,,V6 3.8,Բենզին,,,149500 կմ,Ավտոմատ,
1671,Jeep, Տեղադրված է՝  24.07.2018, ID: 1762451,Commander ,9 300 $,2005,,Այլ գույն,4,Ամենագնաց,,Ձախ,,"ԳԱԶԻ ԲԱԼՈՆ 2,0,ԻԺԵԿՏՈՐ",Գազ,4.7,,124000 կմ,Ավտոմատ,Լիաքարշակ
1672,Mazda, Տեղադրված է՝  24.07.2018, ID: 1762381,MPV ,4 500 $,2006,"18""",Սպիտակ,5,Մինիվեն / Միկրոավտոբուս,163,Աջ,4,,Գազ,2.3,,130000 կմ,Ավտոմատ,Առջևի
1673,Mitsubishi, Տեղադրված է՝  24.07.2018, ID: 1762232,Airtrek ,3 900 $,2001,"16""",Արծաթագույն,5,Ունիվերսալ,126,Աջ,4,,Գազ,2.0,Մոխրագույն,82000 կմ,Ավտոմատ,Լիաքարշակ
1674,Mitsubishi, Տեղադրված է՝  24.07.2018, ID: 1762112,Airtrek ,4 100 $,2001,"16""",Սպիտակ,,Հետչբեք,139,Աջ,,,Բենզին,2.4,Մոխրագույն,130000 կմ,Ավտոմատ,Լիաքարշակ
1675,Mitsubishi, Տեղադրված է՝  24.07.2018, ID: 1762108,Pajero Pinin (IO) ,4 000 $,2000,,Սպիտակ,3,Կուպե,120,Ձախ,,,Բենզին,1.8,Կապույտ,101408 կմ,Ավտոմատ,Լիաքարշակ
1676,Mitsubishi, Տեղադրված է՝  24.07.2018, ID: 1762086,Outlander ,5 700 $,2005,,Սև,,Ունիվերսալ,,Աջ,,2.4/125/170,Գազ,,,109000 կմ,Ավտոմատ,
1677,Kia, Տեղադրված է՝  24.07.2018, ID: 1762075,Rio ,4 080 000 ֏,2012,"19""",Կապույտ,4,Սեդան,107,Ձախ,4,Rio 1.4,Գազ,1.4,Սև,128000 կմ,Ավտոմատ,Առջևի
1678,Kia, Տեղադրված է՝  24.07.2018, ID: 1762053,Rio ,7 800 $,2013,"15""",Շագանակագույն,,Սեդան,,Ձախ,,,Բենզին,1.6,,63000 մղոն,Ավտոմատ,
1679,Mitsubishi, Տեղադրված է՝  24.07.2018, ID: 1762034,Colt ,4 000 $,2006,,Արծաթագույն,,Հետչբեք,,Աջ,,1.5 Turbo,Բենզին,,,108000 կմ,Ավտոմատ,
1680,Mazda, Տեղադրված է՝  24.07.2018, ID: 1761891,6 ,11 400 $,2014,"17""",Կապույտ,5,Սեդան,193,Ձախ,,,Բենզին,2.5,Սև,70000 մղոն,Ավտոմատ,Առջևի
1681,Land Rover, Տեղադրված է՝  24.07.2018, ID: 1761772,Range Rover Sport ,10 900 $,2006,,Սև,,Ամենագնաց,,Ձախ,,,Դիզել,,,230000 կմ,Ավտոմատ,
1682,Jeep, Տեղադրված է՝  23.07.2018, ID: 1761771,Wrangler ,4 080 000 ֏,2005,,Կապույտ,,Ամենագնաց,,Ձախ,,2.4 sport,Բենզին,,,128000 կմ,Մեխանիկական,
1683,Lexus, Տեղադրված է՝  23.07.2018, ID: 1761697,RX 330 ,5 184 000 ֏,2007,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Գազ,,,120300 մղոն,Ավտոմատ,
1684,Mitsubishi, Տեղադրված է՝  23.07.2018, ID: 1761497,Pajero ,10 300 $,2007,"20""",Սև,,Ամենագնաց,,Ձախ,6,,Գազ,,Բեժ,170000 կմ,Ավտոմատ,Լիաքարշակ
1685,Mitsubishi, Տեղադրված է՝  23.07.2018, ID: 1761472,Outlander ,9 599 $,2008,"18""",Արծաթագույն,5,Ամենագնաց,220,Ձախ,6,XL SPORT 2008-2009,Բենզին,3.0,Սև,138600 կմ,Ավտոմատ,Լիաքարշակ
1686,Mitsubishi, Տեղադրված է՝  23.07.2018, ID: 1761365,Pajero ,12 500 $,2007,,Սև,,Ամենագնաց,,Ձախ,,3.0,Գազ,,,130000 կմ,Ավտոմատ,
1687,Jeep, Տեղադրված է՝  23.07.2018, ID: 1761343,Grand Cherokee ,9 700 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,95000 կմ,Ավտոմատ,
1688,Kia, Տեղադրված է՝  23.07.2018, ID: 1761092,Forte ,5 700 $,2010,,Կարմիր,,Սեդան,,Ձախ,,,Բենզին,,,95000 կմ,Ավտոմատ,
1689,Mitsubishi, Տեղադրված է՝  23.07.2018, ID: 1761072,Lancer ,2 800 $,2000,"15""",Սպիտակ,4,Սեդան,105,Աջ,4,Cedia,Գազ,1.5,Մոխրագույն,153000 կմ,Վարիատոր,Առջևի
1690,Land Rover, Տեղադրված է՝  23.07.2018, ID: 1761058,Range Rover Sport ,15 400 $,2007,"20""",Սև,4,Ունիվերսալ,399,Ձախ,8,SUPERCHARGED,Բենզին,4.2,Սև,208000 կմ,Ավտոմատ,Լիաքարշակ
1691,Lexus, Տեղադրված է՝  23.07.2018, ID: 1761028,LX 570 ,56 000 $,2014,,Սև,,Ամենագնաց,,Ձախ,8,,Բենզին,5.7,Սև,32000 կմ,Ավտոմատ,Լիաքարշակ
1692,Lexus, Տեղադրված է՝  23.07.2018, ID: 1761011,GX 470 ,16 800 $,2007,,Արծաթագույն,4,Ամենագնաց,,Ձախ,8,"ՇՏԱՊ,4x4,Նոր է բերված Ամերիկա",Բենզին,4.7,,112000 մղոն,Ավտոմատ,Լիաքարշակ
1693,Lexus, Տեղադրված է՝  23.07.2018, ID: 1761003,GX 460 ,29 500 $,2010,,Սև,4,Ամենագնաց,,Ձախ,8,"ՇՏԱՊ,4x4,Նոր է բերված Ամերիկա",Բենզին,4.6,,97000 մղոն,Ավտոմատ,Լիաքարշակ
1694,Lexus, Տեղադրված է՝  23.07.2018, ID: 1760995,GX 470 ,13 800 $,2005,,Ոսկեգույն,4,Ամենագնաց,,Ձախ,8,"ՇՏԱՊ,4x4,Նոր է բերված Ամերիկա",Բենզին,4.7,,125000 կմ,Ավտոմատ,Լիաքարշակ
1695,Mitsubishi, Տեղադրված է՝  23.07.2018, ID: 1760885,Pajero ,11 000 $,2007,"18""",Մոխրագույն,3,Կուպե,188,Ձախ,6,3.0,Գազ,0.3,Սև,150000 կմ,Ավտոմատ,Լիաքարշակ
1696,Lexus, Տեղադրված է՝  22.07.2018, ID: 1760830,GX 470 ,16 800 $,2006,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,129999 կմ,Ավտոմատ,
