,brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
1873,Opel, Տեղադրված է՝  14.09.2018, ID: 1813146,Astra ,4 500 $,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,Opel Astra g 2.2,Բենզին,,,123456 կմ,Ավտոմատ,
1874,Opel, Տեղադրված է՝  14.09.2018, ID: 1813145,Astra ,4 500 $,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,Opel Astra g 2.2,Բենզին,,,123456 կմ,Ավտոմատ,
1875,Opel, Տեղադրված է՝  14.09.2018, ID: 1813144,Astra ,4 500 $,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,Opel Astra g 2.2,Բենզին,,,123456 կմ,Ավտոմատ,
1876,Kia, Տեղադրված է՝  14.09.2018, ID: 1813043,Optima ,7 900 $,2012,,Արծաթագույն,,Սեդան,,Ձախ,,2.4 nor bervac,Բենզին,,,65000 մղոն,Ավտոմատ,
1877,Opel, Տեղադրված է՝  14.09.2018, ID: 1813017,Signum ,4 000 $,2004,,Սև,,Հետչբեք,,Ձախ,,,Բենզին,,,150000 կմ,Կիսաավտոմատ,
1878,Mazda, Տեղադրված է՝  14.09.2018, ID: 1812995,Demio ,3 900 $,2008,,Սև,,Սեդան,,Աջ,,,Բենզին,,,139000 կմ,Ավտոմատ,
1879,Kia, Տեղադրված է՝  14.09.2018, ID: 1812989,Sorento ,5 200 $,2004,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,103000 կմ,Ավտոմատ,
1880,Mitsubishi, Տեղադրված է՝  14.09.2018, ID: 1812832,Pajero ,3 500 $,2000,,Մոխրագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,135000 կմ,Ավտոմատ,
1881,Opel, Տեղադրված է՝  13.09.2018, ID: 1812790,Astra ,2 800 $,2009,,Կապույտ,,Սեդան,,Ձախ,,,Գազ,,,300000 կմ,Մեխանիկական,
1882,Mazda, Տեղադրված է՝  13.09.2018, ID: 1812756,323 ,2 900 $,2006,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,123456 կմ,Ավտոմատ,
1883,Kia, Տեղադրված է՝  13.09.2018, ID: 1812692,Cerato ,7 500 $,2011,"17""",Սպիտակ,2,Կուպե,156,Ձախ,4,Koup,Գազ,2.0,Սև,123000 կմ,Ավտոմատ,Առջևի
1884,Opel, Տեղադրված է՝  13.09.2018, ID: 1812681,Zafira ,3 600 $,2001,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,,Բենզին,,,157000 կմ,Մեխանիկական,
1885,Opel, Տեղադրված է՝  13.09.2018, ID: 1812611,Vectra B ,2 000 $,2001,,Կապույտ,,Սեդան,,Ձախ,,,Գազ,,,300000 կմ,Մեխանիկական,
1886,Kia, Տեղադրված է՝  13.09.2018, ID: 1812598,Forte Coupe ,7 000 $,2012,,Կարմիր,,Կուպե,,Ձախ,,,Բենզին,,,107000 կմ,Ավտոմատ,
1887,Lexus, Տեղադրված է՝  13.09.2018, ID: 1812594,GX 470 ,15 000 $,2005,"20""",Սպիտակ,5,Ամենագնաց,238,Ձախ,8,4.7 8V,Գազ,4.7,Այլ գույն,150000 կմ,Ավտոմատ,Լիաքարշակ
1888,Mitsubishi, Տեղադրված է՝  13.09.2018, ID: 1812546,Colt ,3 000 $,2004,,Արծաթագույն,,Սեդան,,Աջ,,1.3,Բենզին,,,150000 կմ,Ավտոմատ,
1889,Mitsubishi, Տեղադրված է՝  13.09.2018, ID: 1812536,Grandis ,4 300 $,2004,,Արծաթագույն,,Սեդան,,Աջ,,,Գազ,,,130000 կմ,Ավտոմատ,
1890,Lexus, Տեղադրված է՝  13.09.2018, ID: 1812488,RX 300 ,6 700 $,2001,,Բեժ,,Ամենագնաց,,Ձախ,,3,Բենզին,,,143000 մղոն,Ավտոմատ,
1891,Mitsubishi, Տեղադրված է՝  13.09.2018, ID: 1812460,Grandis ,4 200 $,2003,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,2.4 Mivec,Գազ,,,222000 կմ,Ավտոմատ,
1892,Niva, Տեղադրված է՝  13.09.2018, ID: 1812434,2121 ,5 800 $,2011,,Սպիտակ,,Կուպե,,Ձախ,,1.7 injektor,Բենզին,,,96000 կմ,Մեխանիկական,
1893,Opel, Տեղադրված է՝  13.09.2018, ID: 1812380,Astra ,3 800 $,2005,"15""",Արծաթագույն,5,Հետչբեք,103,Ձախ,4,,Գազ,1.6,Սև,300 կմ,Մեխանիկական,Առջևի
1894,Mazda, Տեղադրված է՝  13.09.2018, ID: 1812293,3 ,15 000 $,2015,,Սև,,Հետչբեք,,Ձախ,,SKYACTIV TECHNOLOGY,Բենզին,,,32000 կմ,Ավտոմատ,
1895,Opel, Տեղադրված է՝  13.09.2018, ID: 1812251,Corsa ,2 700 $,2001,,Սև,,Հետչբեք,,Ձախ,,,Բենզին,,,170000 կմ,Մեխանիկական,
1896,Land Rover, Տեղադրված է՝  13.09.2018, ID: 1812242,Range Rover ,27 000 $,2012,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,95 կմ,Ավտոմատ,
1897,Lexus, Տեղադրված է՝  13.09.2018, ID: 1812201,ES 350 ,28 000 $,2013,"18""",Սև,5,Սեդան,267,Ձախ,6,,Բենզին,3.5,Սև,51000 կմ,Ավտոմատ,Առջևի
1898,Land Rover, Տեղադրված է՝  13.09.2018, ID: 1812114,Range Rover Sport ,17 000 $,2006,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,250000 կմ,Ավտոմատ,
1899,Mitsubishi, Տեղադրված է՝  13.09.2018, ID: 1812080,Endeavor ,5 300 $,2004,,Սև,,Ամենագնաց,,Ձախ,,3.8i,Բենզին,,,194000 մղոն,Ավտոմատ,
1900,Kia, Տեղադրված է՝  13.09.2018, ID: 1811983,Forte Coupe ,7 500 $,2012,,Սպիտակ,,Կուպե,,Ձախ,,2.0,Բենզին,,Սև,58000 մղոն,Ավտոմատ,
1901,Kia, Տեղադրված է՝  13.09.2018, ID: 1811978,Forte ,8 100 $,2015,,Մոխրագույն,,Սեդան,,Ձախ,,2.0,Բենզին,,,50000 կմ,Ավտոմատ,
1902,Kia, Տեղադրված է՝  13.09.2018, ID: 1811893,Sportage ,14 500 $,2015,,Սպիտակ,,Ամենագնաց,,Ձախ,,2.4,Բենզին,,,26000 մղոն,Ավտոմատ,
1903,Land Rover, Տեղադրված է՝  13.09.2018, ID: 1811875,Range Rover Sport ,20 000 $,2005,,Սև,,Ամենագնաց,,Ձախ,,SUPERCHARGED AUTOBIOGRAPHY 4.2,Բենզին,,,106000 մղոն,Ավտոմատ,
1904,Mitsubishi, Տեղադրված է՝  13.09.2018, ID: 1811856,Airtrek ,5 400 $,2005,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,70000 կմ,Ավտոմատ,
1905,Mazda, Տեղադրված է՝  13.09.2018, ID: 1811798,5 ,6 900 $,2010,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,88000 մղոն,Ավտոմատ,
1906,Lexus, Տեղադրված է՝  13.09.2018, ID: 1811743,GX 470 ,14 700 $,2005,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,80000 մղոն,Ավտոմատ,
1907,Mazda, Տեղադրված է՝  13.09.2018, ID: 1811715,3 ,5 400 $,2007,"17""",Սպիտակ,,Հետչբեք,,Ձախ,,,Բենզին,2.3,Սև,135000 մղոն,Ավտոմատ,Առջևի
1908,Lexus, Տեղադրված է՝  13.09.2018, ID: 1811692,ES 350 ,9 800 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,100000 կմ,Ավտոմատ,
1909,Kia, Տեղադրված է՝  13.09.2018, ID: 1811678,Sorento ,11 800 $,2010,"18""",Սպիտակ,5,Ամենագնաց,178,Ձախ,4,EX 2.4l / 4x4/ 7 nstatex,Բենզին,2.4,Սև,87000 մղոն,Ավտոմատ,Լիաքարշակ
1910,Mazda, Տեղադրված է՝  13.09.2018, ID: 1811674,3 ,4 100 $,2004,,Մոխրագույն,5,Հետչբեք,78/105,Ձախ,,,Բենզին,1.6,Սև,165000 կմ,Ավտոմատ,
1911,Kia, Տեղադրված է՝  12.09.2018, ID: 1811666,Sorento ,9 800 $,2010,"18""",Մոխրագույն,5,Ամենագնաց,276,Ձախ,6,4x4 3.5,Բենզին,3.5,Սև,87000 մղոն,Ավտոմատ,Լիաքարշակ
1912,Opel, Տեղադրված է՝  12.09.2018, ID: 1811653,Astra ,2 900 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,142000 կմ,Մեխանիկական,
1913,Kia, Տեղադրված է՝  12.09.2018, ID: 1811639,Sorento ,11 900 $,2010,,Սև,,Ամենագնաց,,Ձախ,,Kia Sorento,Բենզին,,,95000 կմ,Ավտոմատ,
1914,Kia, Տեղադրված է՝  12.09.2018, ID: 1811605,Sorento ,12 800 $,2011,"18""",Մոխրագույն,5,Ամենագնաց,276,Ձախ,6,SX FULL+ 4x4,Բենզին,3.5,Սև,77000 մղոն,Ավտոմատ,Լիաքարշակ
1915,Opel, Տեղադրված է՝  12.09.2018, ID: 1811590,Astra ,3 200 $,2002,,Այլ գույն,,Հետչբեք,,Ձախ,,,Բենզին,,,198000 կմ,Մեխանիկական,
1916,Kia, Տեղադրված է՝  12.09.2018, ID: 1811584,Sorento ,6 500 $,2006,"16""",Սև,5,Ամենագնաց,195,Ձախ,4,,Գազ,3.5,Մոխրագույն,156870 կմ,Ավտոմատ,Լիաքարշակ
1917,Opel, Տեղադրված է՝  12.09.2018, ID: 1811467,Astra ,3 500 $,2001,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,145000 կմ,Մեխանիկական,
1918,Lexus, Տեղադրված է՝  12.09.2018, ID: 1811431,GX 470 ,11 200 $,2003,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,168000 կմ,Ավտոմատ,
1919,Opel, Տեղադրված է՝  12.09.2018, ID: 1811415,Astra ,3 500 $,2003,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,230000 կմ,Ավտոմատ,
1920,Kia, Տեղադրված է՝  12.09.2018, ID: 1811331,Sorento ,5 500 $,2006,,Երկնագույն,,Ամենագնաց,,Ձախ,,3.5 REMEN,Գազ,,,185000 կմ,Ավտոմատ,
1921,Opel, Տեղադրված է՝  12.09.2018, ID: 1811272,Astra ,3 000 $,2000,,Կանաչ,,Սեդան,,Ձախ,,,Բենզին,,,155110 կմ,Ավտոմատ,
1922,Land Rover, Տեղադրված է՝  12.09.2018, ID: 1811248,Range Rover ,8 500 $,2003,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,198000 կմ,Ավտոմատ,
1923,Mitsubishi, Տեղադրված է՝  12.09.2018, ID: 1810950,Chariot ,3 000 $,2001,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Աջ,,2.4 GDI,Գազ,,,165000 կմ,Ավտոմատ,
1924,Kia, Տեղադրված է՝  12.09.2018, ID: 1810897,Rio ,6 800 000 ֏,2017,"15""",Արծաթագույն,5,Ունիվերսալ,123,Ձախ,4,RIO X-Line Luxe,Բենզին,1.6,Սև,10 կմ,Ավտոմատ,Առջևի
1925,Mazda, Տեղադրված է՝  12.09.2018, ID: 1810619,CX9 ,12 500 $,2010,"18""",Սև,5,Ունիվերսալ,271,Ձախ,6,,Գազ,3.7,Սև,65000 մղոն,Ավտոմատ,Առջևի
1926,Opel, Տեղադրված է՝  12.09.2018, ID: 1810591,Vectra ,3 700 $,2002,"16""",Կարմիր,4,Սեդան,108/147,Ձախ,,"Opel Vectra C, 2.2l",Բենզին,2.2,Մոխրագույն,180000 կմ,Մեխանիկական,Առջևի
1927,Land Rover, Տեղադրված է՝  12.09.2018, ID: 1810543,Range Rover ,20 000 $,2007,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,777 կմ,Ավտոմատ,
1928,Kia, Տեղադրված է՝  12.09.2018, ID: 1810533,Retona ,4 900 $,2000,,Սև,,Ամենագնաց,,Ձախ,,4X4,Դիզել,,,11111 կմ,Մեխանիկական,
1929,Lexus, Տեղադրված է՝  12.09.2018, ID: 1810530,LS 460 L ,18 500 $,2006,"18""",Սև,5,Սեդան,380,Ձախ,8,Ottoman Full,Բենզին,4.6,Սև,210000 կմ,Ավտոմատ,Ետևի
1930,Mitsubishi, Տեղադրված է՝  12.09.2018, ID: 1810527,Pajero ,12 500 $,2007,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,200000 կմ,Ավտոմատ,
1931,Opel, Տեղադրված է՝  11.09.2018, ID: 1810503,Astra ,2 750 $,2002,,Կապույտ,,Ունիվերսալ,,Ձախ,,,Բենզին,,,150000 կմ,Մեխանիկական,
1932,Opel, Տեղադրված է՝  11.09.2018, ID: 1810430,Astra ,2 900 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,167000 կմ,Մեխանիկական,
1933,Opel, Տեղադրված է՝  11.09.2018, ID: 1810402,Zafira ,3 800 $,2000,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,1.8,Բեժ,220000 կմ,Մեխանիկական,
1934,Mitsubishi, Տեղադրված է՝  11.09.2018, ID: 1810367,Grandis ,4 000 $,2003,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,2.4,,240000 կմ,Ավտոմատ,Լիաքարշակ
1935,Lexus, Տեղադրված է՝  11.09.2018, ID: 1810365,LX 470 ,14 500 $,2002,,Մոխրագույն,,Սեդան,,Ձախ,,,Գազ,,,145500 կմ,Ավտոմատ,
1936,Mitsubishi, Տեղադրված է՝  11.09.2018, ID: 1810353,Grandis ,5 500 $,2006,,Մոխրագույն,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,110000 կմ,Ավտոմատ,
1937,Lexus, Տեղադրված է՝  11.09.2018, ID: 1810346,GX 470 ,12 400 $,2003,,Արծաթագույն,4,Ամենագնաց,,Ձախ,8,"ՇՏԱՊ,4x4,Նոր է բերված Ամերիկա",Բենզին,4.7,,117000 մղոն,Ավտոմատ,Լիաքարշակ
1938,Mitsubishi, Տեղադրված է՝  11.09.2018, ID: 1810310,Outlander ,12 000 $,2013,"18""",Սպիտակ,,Ամենագնաց,150,Ձախ,,Mitsubishi outlander sport 2.0,Բենզին,2.0,Սև,60000 մղոն,Ավտոմատ,Լիաքարշակ
1939,Lexus, Տեղադրված է՝  11.09.2018, ID: 1810280,RX 350 ,12 500 $,2008,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,88000 մղոն,Ավտոմատ,
1940,Mitsubishi, Տեղադրված է՝  11.09.2018, ID: 1810231,L200 ,9 300 $,2008,,Սև,,Պիկապ,,Ձախ,,L200 2.5 TD,Դիզել,,,230000 կմ,Մեխանիկական,
1941,Land Rover, Տեղադրված է՝  11.09.2018, ID: 1810123,Range Rover ,30 000 $,2010,,Սև,,Սեդան,,Ձախ,,VESMISTR,Բենզին,,,58000 կմ,Ավտոմատ,
1942,Opel, Տեղադրված է՝  11.09.2018, ID: 1810033,Astra ,3 000 $,2001,,Կապույտ,,Ունիվերսալ,,Ձախ,,,Բենզին,,,157000 կմ,Մեխանիկական,
1943,Opel, Տեղադրված է՝  11.09.2018, ID: 1809981,Zafira ,4 000 $,2002,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,,Բենզին,,,165000 կմ,Մեխանիկական,
1944,Kia, Տեղադրված է՝  11.09.2018, ID: 1809948,Sportage ,6 500 $,2009,"16""",Արծաթագույն,5,Ամենագնաց,148,Ձախ,6,,Գազ,2.0,Սև,145000 կմ,Մեխանիկական,Լիաքարշակ
1945,Mazda, Տեղադրված է՝  11.09.2018, ID: 1809839,6 ,13 000 $,2013,,Մոխրագույն,,Սեդան,,Ձախ,,Grand turing,Բենզին,,,68000 մղոն,Ավտոմատ,
1946,Kia, Տեղադրված է՝  11.09.2018, ID: 1809822,Optima ,8 500 $,2011,,Սև,,Սեդան,,Ձախ,,2.4,Բենզին,,,130000 կմ,Ավտոմատ,
1947,Land Rover, Տեղադրված է՝  11.09.2018, ID: 1809818,Range Rover ,58 000 $,2014,,Սև,,Ունիվերսալ,,Ձախ,,5.0 litr 510 dziauz,Բենզին,,,74000 կմ,Ավտոմատ,
1948,Mitsubishi, Տեղադրված է՝  11.09.2018, ID: 1809786,Pajero Pinin (IO) ,4 300 $,2000,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,203430 կմ,Ավտոմատ,
1949,Lexus, Տեղադրված է՝  11.09.2018, ID: 1809745,GX 470 ,18 900 $,2008,"18""",Սև,5,Ունիվերսալ,272,Ձախ,8,,Բենզին,4.7,Բեժ,74399 կմ,Ավտոմատ,Լիաքարշակ
1950,Opel, Տեղադրված է՝  11.09.2018, ID: 1809659,Astra ,3 500 $,2002,,Այլ գույն,,Սեդան,,Ձախ,,1.8 z,Բենզին,,,130000 կմ,Մեխանիկական,
1951,Opel, Տեղադրված է՝  11.09.2018, ID: 1809655,Astra ,2 650 $,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,1.6,Բենզին,,,135000 կմ,Մեխանիկական,
1952,Lexus, Տեղադրված է՝  11.09.2018, ID: 1809550,LX 570 ,42 000 $,2010,,Սև,,Ունիվերսալ,,Ձախ,,Luxe,Բենզին,,,126000 կմ,Ավտոմատ,
1953,Mazda, Տեղադրված է՝  11.09.2018, ID: 1809426,MPV ,5 000 $,2005,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Բենզին,,,105000 կմ,Ավտոմատ,
1954,Lexus, Տեղադրված է՝  11.09.2018, ID: 1809402,GX 470 ,16 000 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,180000 կմ,Ավտոմատ,
1955,Opel, Տեղադրված է՝  11.09.2018, ID: 1809396,Zafira ,4 650 $,2000,"15""",Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Գազ,1.8,Սև,132000 կմ,Մեխանիկական,Առջևի
1956,Opel, Տեղադրված է՝  11.09.2018, ID: 1809395,Astra ,3 000 $,2001,,Արծաթագույն,4,Ունիվերսալ,,Ձախ,,"ՇՏԱՊ,ՊՐԱՍՏՈՅ 1,6,Նոր է բերված",Բենզին,1.6,,208000 կմ,Մեխանիկական,
1957,Opel, Տեղադրված է՝  11.09.2018, ID: 1809390,Zafira ,3 200 $,2000,,Արծաթագույն,4,Ունիվերսալ,,Ձախ,,"7ՆՍՏԱՏԵՂ,Նոր բերված Հոլանդիա",Բենզին,1.6,,245000 կմ,Մեխանիկական,
1958,Mitsubishi, Տեղադրված է՝  10.09.2018, ID: 1809374,Pajero ,8 300 $,2005,,Սև,,Ամենագնաց,,Ձախ,,GLS,Բենզին,0.3,,137000 կմ,Ավտոմատ,Լիաքարշակ
1959,Lexus, Տեղադրված է՝  10.09.2018, ID: 1809339,GX 470 ,16 000 $,2004,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,141000 մղոն,Ավտոմատ,
1960,Opel, Տեղադրված է՝  10.09.2018, ID: 1809272,Combo ,4 600 $,2006,,Արծաթագույն,4,Ունիվերսալ,,Ձախ,,"GAZ+BENZIN,Նոր է բերված",Գազ,1.6,,10 կմ,Մեխանիկական,
1961,Opel, Տեղադրված է՝  10.09.2018, ID: 1809257,Astra ,2 800 $,2000,"15""",Բալագույն,5,Հետչբեք,,Ձախ,,Astra G 1.6,Գազ,1.6,,180000 կմ,Մեխանիկական,Առջևի
1962,Mazda, Տեղադրված է՝  10.09.2018, ID: 1809253,6 ,14 000 $,2015,,Կարմիր,,Սեդան,192,Ձախ,,,Բենզին,2.5,Սև,32706 կմ,Ավտոմատ,
1963,Opel, Տեղադրված է՝  10.09.2018, ID: 1809223,Astra ,3 500 $,2003,,Կապույտ,,Ունիվերսալ,,Ձախ,,1.6 PRASTOY INJEKTOR,Բենզին,,,112000 կմ,Մեխանիկական,
1964,Kia, Տեղադրված է՝  10.09.2018, ID: 1809210,Sorento ,6 500 $,2007,,Մոխրագույն,,Սեդան,,Ձախ,,,Բենզին,,,118000 մղոն,Ավտոմատ,
1965,Mitsubishi, Տեղադրված է՝  10.09.2018, ID: 1809191,Airtrek ,5 500 $,2003,,Արծաթագույն,,Սեդան,,Ձախ,,2.0 turbo,Բենզին,,,208000 կմ,Ավտոմատ,
1966,Opel, Տեղադրված է՝  10.09.2018, ID: 1809189,Zafira ,4 400 $,2003,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,,Գազ,,,164000 կմ,Մեխանիկական,
1967,Kia, Տեղադրված է՝  10.09.2018, ID: 1809180,Forte ,7 200 $,2012,"15""",Այլ գույն,4,Սեդան,156,Ձախ,4,,Գազ,2.0,Սև,72000 մղոն,Ավտոմատ,Առջևի
1968,Opel, Տեղադրված է՝  10.09.2018, ID: 1809179,Astra ,4 400 $,2005,,Արծաթագույն,,Հետչբեք,,Ձախ,,H,Գազ,,,165000 կմ,Մեխանիկական,
1969,Lexus, Տեղադրված է՝  10.09.2018, ID: 1809177,GX 470 ,15 500 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,190000 կմ,Ավտոմատ,
1970,Opel, Տեղադրված է՝  10.09.2018, ID: 1809133,Astra ,3 500 $,2000,"15""",Սև,4,Հետչբեք,101,Ձախ,4,1.6,Բենզին,1.6,Սև,177000 կմ,Մեխանիկական,Առջևի
1971,Lexus, Տեղադրված է՝  10.09.2018, ID: 1809043,GX 470 ,13 300 $,2004,,Ոսկեգույն,,Ամենագնաց,,Ձախ,,2004-2005-carfax,Բենզին,,,141000 մղոն,Ավտոմատ,
1972,Lexus, Տեղադրված է՝  10.09.2018, ID: 1809019,RX 300 ,6 300 $,2000,,Սպիտակ,,Ամենագնաց,,Ձախ,,rx 300,Բենզին,,,250000 կմ,Ավտոմատ,
1973,Lexus, Տեղադրված է՝  10.09.2018, ID: 1808931,IS 250 ,9 800 $,2009,"17""",Սպիտակ,4,Սեդան,204,Ձախ,,,Բենզին,2.5,Սև,81000 մղոն,Ավտոմատ,
1974,Mitsubishi, Տեղադրված է՝  10.09.2018, ID: 1808930,Pajero ,11 500 $,2007,,Մոխրագույն,,Ամենագնաց,,Ձախ,,3.8 V6,Գազ,,,190000 կմ,Ավտոմատ,
1975,Opel, Տեղադրված է՝  10.09.2018, ID: 1808806,Combo ,5 100 $,2006,,Սպիտակ,,Ֆուրգոն,,Ձախ,,,Գազ,,,115000 կմ,Մեխանիկական,
1976,Opel, Տեղադրված է՝  10.09.2018, ID: 1808738,Astra ,4 400 $,2005,"16""",Արծաթագույն,5,Հետչբեք,126,Ձախ,4,H,Բենզին,1.8,Սև,200000 կմ,Ավտոմատ,Առջևի
1977,Mazda, Տեղադրված է՝  10.09.2018, ID: 1808692,CX7 ,13 000 $,2012,,Սպիտակ,4,Սեդան,170,Ձախ,,,Բենզին,2.5,,33000 կմ,Ավտոմատ,Առջևի
1978,Mazda, Տեղադրված է՝  10.09.2018, ID: 1808642,6 ,12 300 $,2014,"19""",Մոխրագույն,,Սեդան,184,Ձախ,,TOURING,Բենզին,2.5,Սև,40000 մղոն,Ավտոմատ,
1979,Opel, Տեղադրված է՝  10.09.2018, ID: 1808639,Zafira ,6 100 $,2006,,Մոխրագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,CNG,Գազ,,,177000 կմ,Մեխանիկական,
1980,Niva, Տեղադրված է՝  10.09.2018, ID: 1808470,2121 ,3 500 $,2006,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Գազ,,,170000 կմ,Մեխանիկական,
1981,Mitsubishi, Տեղադրված է՝  10.09.2018, ID: 1808343,Lancer ,6 800 $,2008,,Կապույտ,,Սեդան,,Ձախ,,Lancer X 2.0,Գազ,,,137000 մղոն,Ավտոմատ,
1982,Mitsubishi, Տեղադրված է՝  10.09.2018, ID: 1808286,Grandis ,3 600 $,2003,,Սպիտակ,,Ունիվերսալ,,Աջ,,,Գազ,,,283000 կմ,Ավտոմատ,
1983,Opel, Տեղադրված է՝  10.09.2018, ID: 1808271,Astra ,2 800 $,2001,,Կապույտ,,Ունիվերսալ,,Ձախ,,Opel Astra G 1.6 16v,Բենզին,,,114000 կմ,Մեխանիկական,
1984,Opel, Տեղադրված է՝  10.09.2018, ID: 1808159,Zafira ,3 300 $,2001,"15""",Սև,4,Մինիվեն / Միկրոավտոբուս,,Ձախ,4,,Գազ,2.2,Սև,176500 կմ,Ավտոմատ,Առջևի
1985,Opel, Տեղադրված է՝  10.09.2018, ID: 1808081,Zafira ,3 450 $,2000,"15""",Արծաթագույն,5,Մինիվեն / Միկրոավտոբուս,125,Ձախ,4,,Բենզին,1.8,Սև,170000 կմ,Մեխանիկական,Առջևի
1986,Opel, Տեղադրված է՝  10.09.2018, ID: 1808047,Astra ,3 800 $,2005,"16""",Արծաթագույն,5,Հետչբեք,103-105,Ձախ,4,1.6 twinport,Գազ,1.6,Այլ գույն,231000 կմ,Մեխանիկական,Առջևի
1987,Opel, Տեղադրված է՝  10.09.2018, ID: 1808042,Astra ,4 300 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,156000 կմ,Մեխանիկական,
1988,Mazda, Տեղադրված է՝  10.09.2018, ID: 1808035,3 ,7 000 $,2012,"15""",Սպիտակ,4,Սեդան,150,Ձախ,4,,Բենզին,2.0,Սև,120000 կմ,Ավտոմատ,Առջևի
1989,Opel, Տեղադրված է՝  10.09.2018, ID: 1808027,Zafira ,4 100 $,2001,,Սև,,Ունիվերսալ,,Ձախ,,Zafira 2.2,Բենզին,,,250000 կմ,Մեխանիկական,
1990,Lexus, Տեղադրված է՝  10.09.2018, ID: 1808026,RX 300 ,6 000 $,2001,,Ոսկեգույն,,Ամենագնաց,,Ձախ,,3,Գազ,,,230000 կմ,Ավտոմատ,
1991,Mazda, Տեղադրված է՝  09.09.2018, ID: 1808019,6 ,11 000 $,2014,"17""",Կապույտ,5,Սեդան,193,Ձախ,4,,Բենզին,2.5,Սև,70000 մղոն,Ավտոմատ,Առջևի
1992,Opel, Տեղադրված է՝  09.09.2018, ID: 1808017,Vectra B ,3 000 $,2000,"15""",Կանաչ,4,Սեդան,101,Ձախ,4,1.6i 16V,Բենզին,1.6,Սև,225000 կմ,Ավտոմատ,Առջևի
1993,Lexus, Տեղադրված է՝  09.09.2018, ID: 1807992,RX 330 ,8 800 $,2004,,Մոխրագույն,,Ունիվերսալ,,Ձախ,,,Գազ,,,150000 կմ,Ավտոմատ,
1994,Opel, Տեղադրված է՝  09.09.2018, ID: 1807991,Corsa ,2 200 $,2000,"14""",Կապույտ,5,Սեդան,,Ձախ,4,Corsa b,Գազ,1.2,Սև,200000 կմ,Մեխանիկական,Առջևի
1995,Opel, Տեղադրված է՝  09.09.2018, ID: 1807984,Zafira ,4 650 $,2000,,Այլ գույն,,Ունիվերսալ,125,Ձախ,,,Գազ,1.8,,135000 կմ,Մեխանիկական,
1996,Lexus, Տեղադրված է՝  09.09.2018, ID: 1807981,GX 460 ,53 000 $,2015,,Սպիտակ,5,Ամենագնաց,296,Ձախ,6,,Բենզին,4.6,Սև,55000 կմ,Ավտոմատ,Լիաքարշակ
1997,Opel, Տեղադրված է՝  09.09.2018, ID: 1807976,Astra ,3 300 $,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,G,Բենզին,,,115000 կմ,Մեխանիկական,
